Estado,Cidade,Total_de_mortes,Populacao_inicial,Populacao_final
SP,Palmital,71,22272,22221
SP,Panorama,57,15862,15777
SP,Paraguaçu Paulista,157,45945,45703
SP,Paraibuna,49,18263,18222
SP,Paranapanema,74,20395,20197
SP,Paranapuã,23,4095,4078
SP,Parapuã,39,10949,10964
SP,Paraíso,24,6496,6454
SP,Pardinho,15,6508,6435
SP,Pariquera-Açu,64,19723,19648
SP,Parisi,17,2169,2161
SP,Patrocínio Paulista,34,14807,14670
SP,Paulicéia,21,7454,7366
SP,Paulistânia,6,1834,1833
SP,Paulo de Faria,36,8959,8945
SP,Paulínia,306,112003,109424
SP,Pederneiras,123,47111,46687
SP,Pedra Bela,4,6110,6093
SP,Pedranópolis,9,2481,2494
SP,Pedregulho,21,16811,16744
SP,Pedreira,112,48463,47919
SP,Pedrinhas Paulista,8,3101,3093
SP,Pedro de Toledo,16,11421,11331
SP,Penápolis,252,63757,63407
SP,Pereira Barreto,104,25677,25669
SP,Pereiras,24,8773,8668
SP,Peruíbe,238,69001,68284
SP,Piacatu,10,6038,5980
SP,Piedade,160,55542,55348
SP,Pilar do Sul,81,29402,29185
SP,Pindamonhangaba,433,170132,168328
SP,Pindorama,56,17216,17049
SP,Pinhalzinho,9,15388,15207
SP,Piquerobi,8,3699,3692
SP,Piquete,18,13575,13657
SP,Piracaia,55,27462,27303
SP,Piracicaba,1398,407252,404142
SP,Piraju,86,29869,29806
SP,Pirajuí,62,25719,25492
SP,Pirangi,67,11471,11417
SP,Pirapora do Bom Jesus,22,19178,18895
SP,Pirapozinho,73,27754,27527
SP,Pirassununga,259,76877,76409
SP,Piratininga,44,13765,13636
SP,Pitangueiras,164,40080,39719
SP,Planalto,11,5304,5237
SP,Platina,11,3578,3550
SP,Poloni,18,6113,6059
SP,Pompéia,41,22172,22014
SP,Pongaí,12,3400,3416
SP,Pontal,165,50852,49961
SP,Pontalinda,15,4674,4628
SP,Pontes Gestal,8,2577,2577
SP,Populina,13,4152,4169
SP,Porangaba,21,10067,9925
SP,Porto Feliz,149,53402,53098
SP,Porto Ferreira,170,56504,56150
SP,Potim,39,25130,24643
SP,Potirendaba,80,17516,17361
SP,Poá,413,118349,117452
SP,Pracinha,3,4212,4093
SP,Pradópolis,39,21873,21496
SP,Praia Grande,1037,330845,325073
SP,Pratânia,13,5317,5261
SP,Presidente Alves,8,4080,4094
SP,Presidente Bernardes,43,13023,13106
SP,Presidente Epitácio,126,44389,44200
SP,Presidente Prudente,918,230371,228743
SP,Presidente Venceslau,115,39583,39516
SP,Promissão,108,40828,40432
SP,Quadra,8,3854,3804
SP,Quatá,30,14210,14109
SP,Queiroz,3,3460,3406
SP,Queluz,23,13606,13420
SP,Quintana,30,6688,6638
SP,Rafard,11,9101,9076
SP,Rancharia,93,29726,29707
SP,Redenção da Serra,5,3839,3851
SP,Regente Feijó,64,20394,20261
SP,Reginópolis,21,9837,9621
SP,Registro,222,56393,56322
SP,Restinga,10,7679,7593
SP,Ribeira,6,3330,3340
SP,Ribeirão Bonito,29,13299,13219
SP,Ribeirão Branco,60,16211,16444
SP,Ribeirão Corrente,4,4752,4718
SP,Ribeirão Grande,26,7679,7673
SP,Ribeirão Pires,354,124159,123393
SP,Ribeirão Preto,3012,711825,703293
SP,Ribeirão do Sul,23,4539,4541
SP,Ribeirão dos Índios,6,2224,2225
SP,Rifaina,12,3640,3629
SP,Rincão,33,10812,10799
SP,Rinópolis,17,9961,9981
SP,Rio Claro,588,208008,206424
SP,Rio Grande da Serra,94,51436,50846
SP,Rio das Pedras,105,35738,35228
SP,Riolândia,31,12689,12518
SP,Riversul,31,5443,5524
SP,Rosana,44,16281,16643
SP,Roseira,28,10801,10712
SP,Rubinéia,11,3170,3148
SP,Rubiácea,10,3162,3128
SP,Sabino,27,5614,5590
SP,Sagres,4,2430,2432
SP,Sales,30,6407,6331
SP,Sales Oliveira,31,11998,11890
SP,Salesópolis,54,17252,17139
SP,Salmourão,21,5337,5300
SP,Saltinho,20,8393,8286
SP,Salto,433,119736,118663
SP,Salto Grande,17,9364,9331
SP,Salto de Pirapora,179,45860,45422
SP,Sandovalina,12,4354,4302
SP,Santa Adélia,58,15561,15480
SP,Santa Albertina,26,6022,6008
SP,Santa Branca,36,14857,14788
SP,Santa Bárbara d'Oeste,804,194390,193475
SP,Santa Clara d'Oeste,18,2113,2115
SP,Santa Cruz da Conceição,13,4544,4503
SP,Santa Cruz da Esperança,4,2153,2139
SP,Santa Cruz das Palmeiras,122,34737,34361
SP,Santa Cruz do Rio Pardo,172,47943,47673
SP,Santa Ernestina,17,5588,5599
SP,Santa Fé do Sul,128,32563,32322
SP,Santa Gertrudes,76,27381,26898
SP,Santa Isabel,266,57966,57386
SP,Santa Lúcia,23,8854,8817
SP,Santa Maria da Serra,8,6236,6173
SP,Santa Mercedes,9,2943,2939
SP,Santa Rita d'Oeste,11,2487,2498
SP,Santa Rita do Passa Quatro,41,27600,27557
SP,Santa Rosa de Viterbo,46,26753,26540
SP,Santa Salete,7,1552,1545
SP,Santana da Ponte Pensa,3,1467,1487
SP,Santana de Parnaíba,393,142301,139447
SP,Santo Anastácio,64,20866,20878
SP,Santo André,3191,721368,718773
SP,Santo Antônio da Alegria,21,6977,6929
SP,Santo Antônio de Posse,55,23529,23310
SP,Santo Antônio do Aracanguá,34,8481,8420
SP,Santo Antônio do Jardim,21,5940,5954
SP,Santo Antônio do Pinhal,8,6827,6811
SP,Santo Expedito,6,3135,3111
SP,Santos,2275,433656,433311
SP,Santópolis do Aguapeí,18,4817,4777
SP,Sarapuí,7,10390,10285
SP,Sarutaiá,20,3630,3638
SP,Sebastianópolis do Sul,7,3554,3513
SP,Serra Azul,16,14981,14662
SP,Serra Negra,74,29452,29229
SP,Serrana,112,45644,45107
SP,Sertãozinho,500,127142,125815
SP,Sete Barras,44,12780,12832
SP,Severínia,73,17661,17496
SP,Silveiras,6,6339,6302
SP,Socorro,76,41352,41005
SP,Sorocaba,2856,687357,679378
SP,Sud Mennucci,16,7728,7718
SP,Sumaré,862,286211,282441
SP,Suzano,965,300559,297637
SP,Suzanápolis,13,4014,3963
SP,São Bento do Sapucaí,13,10893,10878
SP,São Bernardo do Campo,3360,844483,838936
SP,São Caetano do Sul,964,161957,161127
SP,São Carlos,536,254484,251983
SP,São Francisco,13,2817,2821
SP,São Joaquim da Barra,169,52319,51888
SP,São José da Bela Vista,18,8960,8928
SP,São José do Barreiro,4,4144,4147
SP,São José do Rio Pardo,155,55124,54946
SP,São José do Rio Preto,2824,464983,460671
SP,São José dos Campos,1968,729737,721944
SP,São João da Boa Vista,312,91771,91211
SP,São João das Duas Pontes,10,2561,2568
SP,São João de Iracema,7,1932,1922
SP,São João do Pau d'Alho,1,2100,2105
SP,São Lourenço da Serra,38,15978,15825
SP,São Luiz do Paraitinga,27,10690,10687
SP,São Manuel,153,41123,40954
SP,São Miguel Arcanjo,76,33002,32931
SP,São Paulo,39352,12325232,12252023
SP,São Pedro,106,35980,35653
SP,São Pedro do Turvo,13,7696,7666
SP,São Roque,107,92060,91016
SP,São Sebastião,172,90328,88980
SP,São Sebastião da Grama,33,12159,12182
SP,São Simão,29,15385,15322
SP,São Vicente,1335,368355,365798
SP,Tabapuã,60,12485,12407
SP,Tabatinga,60,16644,16496
SP,Taboão da Serra,948,293652,289664
SP,Taciba,26,6329,6285
SP,Taguaí,38,14141,13859
SP,Taiaçu,12,6320,6295
SP,Taiúva,14,5564,5566
SP,Tambaú,50,23232,23207
SP,Tanabi,116,26101,25967
SP,Tapiratiba,35,12950,12960
SP,Tapiraí,10,7766,7807
SP,Taquaral,11,2813,2811
SP,Taquaritinga,210,57364,57177
SP,Taquarituba,110,23256,23218
SP,Taquarivaí,20,5911,5852
SP,Tarabai,30,7540,7468
SP,Tarumã,53,15183,15000
SP,Tatuí,463,122967,121766
SP,Taubaté,1013,317915,314924
SP,Tejupá,9,4491,4532
SP,Teodoro Sampaio,52,23273,23148
SP,Terra Roxa,33,9437,9370
SP,Tietê,119,42517,42076
SP,Timburi,9,2652,2658
SP,Torre de Pedra,11,2422,2412
SP,Torrinha,22,10056,10010
SP,Trabiju,3,1738,1724
SP,Tremembé,57,47714,47185
SP,Três Fronteiras,35,5832,5807
SP,Tuiuti,3,6977,6894
SP,Tupi Paulista,49,15583,15495
SP,Tupã,275,65570,65524
SP,Turiúba,4,2020,2016
SP,Turmalina,5,1696,1727
SP,Ubarana,18,6400,6309
SP,Ubatuba,136,91824,90799
SP,Ubirajara,11,4804,4780
SP,Uchoa,30,10151,10110
SP,União Paulista,6,1865,1844
SP,Uru,5,1153,1165
SP,Urupês,47,13888,13809
SP,Urânia,41,9120,9114
SP,Valentim Gentil,69,13532,13326
SP,Valinhos,430,131210,129193
SP,Valparaíso,82,26822,26480
SP,Vargem,10,10692,10537
SP,Vargem Grande Paulista,112,53468,52597
SP,Vargem Grande do Sul,106,43110,42845
SP,Vera Cruz,38,10823,10843
SP,Vinhedo,215,80111,78728
SP,Viradouro,94,19017,18898
SP,Vista Alegre do Alto,20,8989,8810
SP,Vitória Brasil,9,1846,1840
SP,Votorantim,529,123599,122480
SP,Votuporanga,462,95338,94547
SP,Várzea Paulista,266,123071,121838
SP,Zacarias,10,2752,2718
SP,Águas da Prata,29,8221,8180
SP,Águas de Lindóia,52,18808,18705
SP,Águas de Santa Bárbara,19,6109,6075
SP,Águas de São Pedro,12,3521,3451
SP,Álvares Florence,16,3647,3679
SP,Álvares Machado,79,24998,24915
SP,Álvaro de Carvalho,9,5274,5227
SP,Óleo,5,2471,2496
TO,Abreulândia,8,2594,2579
TO,Aguiarnópolis,14,6892,6733
TO,Aliança do Tocantins,24,5346,5390
TO,Almas,5,6979,7055
TO,Alvorada,30,8396,8412
TO,Ananás,28,9492,9549
TO,Angico,5,3454,3433
TO,Aparecida do Rio Negro,13,4848,4795
TO,Aragominas,11,5731,5758
TO,Araguacema,18,7155,7086
TO,Araguanã,16,5793,5729
TO,Araguatins,74,36170,35761
TO,Araguaçu,22,8467,8517
TO,Araguaína,550,183381,180470
TO,Arapoema,12,6616,6643
TO,Arraias,13,10534,10567
TO,Augustinópolis,32,18643,18412
TO,Aurora do Tocantins,7,3783,3757
TO,Axixá do Tocantins,21,9787,9756
TO,Babaçulândia,8,10666,10664
TO,Bandeirantes do Tocantins,8,3592,3553
TO,Barra do Ouro,7,4632,4591
TO,Barrolândia,20,5651,5632
TO,Bernardo Sayão,13,4448,4459
TO,Bom Jesus do Tocantins,3,5008,4894
TO,Brasilândia do Tocantins,6,2211,2201
TO,Brejinho de Nazaré,17,5519,5497
TO,Buriti do Tocantins,23,11497,11348
TO,Cachoeirinha,2,2284,2275
TO,Campos Lindos,6,10312,10116
TO,Cariri do Tocantins,18,4441,4382
TO,Carmolândia,6,2603,2580
TO,Carrasco Bonito,6,4130,4095
TO,Caseara,14,5442,5369
TO,Centenário,7,2936,2905
TO,Chapada da Natividade,2,3331,3333
TO,Chapada de Areia,3,1410,1406
TO,Colinas do Tocantins,158,35851,35424
TO,Colméia,29,8141,8205
TO,Combinado,16,4861,4852
TO,Conceição do Tocantins,12,4087,4105
TO,Couto Magalhães,8,5639,5588
TO,Cristalândia,17,7278,7289
TO,Crixás do Tocantins,0,1735,1722
TO,Darcinópolis,13,6174,6097
TO,Dianópolis,41,22424,22139
TO,Divinópolis do Tocantins,11,6943,6900
TO,Dois Irmãos do Tocantins,20,7185,7198
TO,Dueré,10,4686,4686
TO,Esperantina,21,11139,10996
TO,Figueirópolis,20,5243,5263
TO,Filadélfia,13,8874,8856
TO,Formoso do Araguaia,67,18399,18440
TO,Fátima,11,3830,3835
TO,Goianorte,7,5130,5123
TO,Goiatins,17,13095,13019
TO,Guaraí,80,26165,25923
TO,Gurupi,280,87545,86647
TO,Ipueiras,4,2052,2015
TO,Itacajá,16,7452,7433
TO,Itaguatins,17,5832,5864
TO,Itapiratins,8,3795,3777
TO,Itaporã do Tocantins,3,2420,2427
TO,Jaú do Tocantins,13,3878,3849
TO,Juarina,2,2184,2193
TO,Lagoa da Confusão,27,13676,13357
TO,Lagoa do Tocantins,8,4393,4316
TO,Lajeado,5,3167,3134
TO,Lavandeira,0,1954,1923
TO,Lizarda,4,3733,3740
TO,Luzinópolis,2,3154,3108
TO,Marianópolis do Tocantins,13,5254,5175
TO,Mateiros,1,2729,2684
TO,Maurilândia do Tocantins,4,3448,3426
TO,Miracema do Tocantins,54,17936,18248
TO,Miranorte,59,13493,13434
TO,Monte Santo do Tocantins,6,2295,2279
TO,Monte do Carmo,12,8066,7947
TO,Muricilândia,2,3587,3551
TO,Natividade,24,9250,9244
TO,Nazaré,7,3834,3898
TO,Nova Olinda,50,11917,11819
TO,Nova Rosalândia,13,4304,4260
TO,Novo Acordo,7,4397,4342
TO,Novo Alegre,7,2332,2332
TO,Novo Jardim,3,2745,2722
TO,Oliveira de Fátima,1,1118,1112
TO,Palmas,681,306296,299127
TO,Palmeirante,8,6131,6026
TO,Palmeiras do Tocantins,6,6745,6658
TO,Palmeirópolis,29,7676,7659
TO,Paranã,13,10437,10449
TO,Paraíso do Tocantins,188,51891,51252
TO,Pau D'Arco,8,4867,4849
TO,Pedro Afonso,31,13773,13578
TO,Peixe,22,11873,11749
TO,Pequizeiro,12,5512,5477
TO,Pindorama do Tocantins,6,4430,4447
TO,Piraquê,1,3033,3028
TO,Pium,8,7743,7654
TO,Ponte Alta do Bom Jesus,11,4591,4596
TO,Ponte Alta do Tocantins,17,8116,8039
TO,Porto Alegre do Tocantins,2,3170,3139
TO,Porto Nacional,212,53316,53010
TO,Praia Norte,9,8498,8432
TO,Presidente Kennedy,10,3676,3684
TO,Pugmil,5,2717,2688
TO,Recursolândia,7,4342,4293
TO,Riachinho,10,4684,4645
TO,Rio Sono,3,6488,6478
TO,Rio da Conceição,2,2171,2130
TO,Rio dos Bois,8,2856,2834
TO,Sampaio,10,4794,4711
TO,Sandolândia,9,3373,3375
TO,Santa Fé do Araguaia,13,7595,7512
TO,Santa Maria do Tocantins,3,3486,3434
TO,Santa Rita do Tocantins,2,2386,2365
TO,Santa Rosa do Tocantins,7,4846,4829
TO,Santa Tereza do Tocantins,7,2897,2866
TO,Santa Terezinha do Tocantins,5,2530,2529
TO,Silvanópolis,24,5428,5403
TO,Sucupira,3,1986,1966
TO,São Bento do Tocantins,9,5391,5324
TO,São Félix do Tocantins,3,1598,1585
TO,São Miguel do Tocantins,17,12294,12139
TO,São Salvador do Tocantins,4,3094,3082
TO,São Sebastião do Tocantins,8,4852,4805
TO,São Valério,17,3904,3960
TO,Sítio Novo do Tocantins,10,8997,9029
TO,Tabocão,8,2602,2589
TO,Taguatinga,31,16825,16683
TO,Taipas do Tocantins,0,2166,2148
TO,Talismã,2,2812,2793
TO,Tocantinópolis,57,22845,22870
TO,Tocantínia,13,7617,7545
TO,Tupirama,2,1922,1891
TO,Tupiratins,3,2729,2671
TO,Wanderlândia,21,11734,11683
TO,Xambioá,36,11520,11540
